"","ParticipantIdentifier","Age","Condition","NativeSpeaker","EngAoA","Bilingual","Gender","WorkerType","TimeToCompletion","CompletionDate","File","WordFreq","AUROCnofit","R","Rmin","Rmax","dprime","dmin","dmax","AUROC","logL","StartCondition","OrderCondition"
"72","5jcUEO9WFjMe4oUaPfCM",33,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/5jcUEO9WFjMe4oUaPfCM_responses.xlsx","HiFreq",0.479795772069792,0,4.57656565220364e-05,0.11624255288071,0.031436311571075,3.13384721580352e-05,0.298451395384349,0.5088334467805,-252.989859356164,"Low","Even"
"73","665rTvPXsHfxTWQva0Td",30,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/665rTvPXsHfxTWQva0Td_responses.xlsx","LoFreq",0.596771638047812,0.278124875203345,0.11529736019292,0.405821246958754,0.505516518319772,8.13927964793109e-05,1.23112525759934,0.739761251795699,-118.804784397608,"Low","Even"
"74","665rTvPXsHfxTWQva0Td",30,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/665rTvPXsHfxTWQva0Td_responses.xlsx","AllFreq",0.563881586315802,0.174026296362799,0.0476802156688078,0.262317258967235,0.550874284841252,8.14407290041138e-05,1.07586023941413,0.712095592866262,-170.776418439195,"Low","Even"
"75","665rTvPXsHfxTWQva0Td",30,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",13,"07/20/2020","../data/665rTvPXsHfxTWQva0Td_responses.xlsx","HiFreq",0.533079006954722,0.0914905761369084,4.06956129203567e-05,0.189348068160882,0.484766677245018,8.14224843619994e-05,1.13394553719267,0.667506596310432,-94.665297813899,"Low","Even"
"76","6hMH5A4co701o6YQqvxh",31,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/6hMH5A4co701o6YQqvxh_responses.xlsx","AllFreq",0.536167118746107,0,4.06938692965386e-05,0.151703965069743,0.0228931679876557,3.13384721580352e-05,0.23613081239751,0.506424522349334,-350.604547273473,"Low","Clumped"
"77","6hMH5A4co701o6YQqvxh",31,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/6hMH5A4co701o6YQqvxh_responses.xlsx","HiFreq",0.572439862006831,0,4.08121090491959e-05,0.363125764516444,0.245887153610039,8.13823100364142e-05,0.517210945629737,0.568962717636623,-258.534489534726,"Low","Clumped"
"78","6hMH5A4co701o6YQqvxh",31,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",12,"07/20/2020","../data/6hMH5A4co701o6YQqvxh_responses.xlsx","LoFreq",0.50662701540341,0,4.57633314292805e-05,0.0897709856124918,0,3.13384721580352e-05,0.132521764110984,0.499968328757859,-270.128983636731,"Low","Clumped"
"79","7ND4KAS1RxhJDpUwDTwU",28,"highStart_even",TRUE,"unknown",TRUE,"male","turker",15,"07/08/2020","../data/7ND4KAS1RxhJDpUwDTwU_responses.xlsx","HiFreq",0.607214159081195,0,4.07040325190759e-05,0.613933907456524,0.397005052984471,8.13947001557717e-05,0.777575284239242,0.610467402605082,-143.456731600552,"High","Even"
"80","7ND4KAS1RxhJDpUwDTwU",28,"highStart_even",TRUE,"unknown",TRUE,"male","turker",15,"07/08/2020","../data/7ND4KAS1RxhJDpUwDTwU_responses.xlsx","LoFreq",0.551148796185771,0,4.07049952563317e-05,0.500026483892386,0.214632278537128,3.13384721580352e-05,0.569574323377651,0.560265441305546,-150.655969611581,"High","Even"
"81","7ND4KAS1RxhJDpUwDTwU",28,"highStart_even",TRUE,"unknown",TRUE,"male","turker",15,"07/08/2020","../data/7ND4KAS1RxhJDpUwDTwU_responses.xlsx","AllFreq",0.575338191052651,0,4.06943133757185e-05,0.484017919241816,0.3038165968063,8.1403355737271e-05,0.594150995260477,0.584990846045912,-186.838345456449,"High","Even"
"82","8080qLaYPMjGX1vGUvI4",44,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",20,"07/20/2020","../data/8080qLaYPMjGX1vGUvI4_responses.xlsx","AllFreq",0.508802314099285,0.0420424389112978,4.0784078407175e-05,0.182954610376779,0,3.13384721580352e-05,0.212669494945481,0.520988216677779,-436.504158573895,"High","Clumped"
"83","8080qLaYPMjGX1vGUvI4",44,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",20,"07/20/2020","../data/8080qLaYPMjGX1vGUvI4_responses.xlsx","LoFreq",0.495642873225279,0,7.00579920206737e-05,0.123900613048478,0,3.13384721580352e-05,0.13155429016162,0.499968328757859,-331.754955780021,"High","Clumped"
"84","8080qLaYPMjGX1vGUvI4",44,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",20,"07/20/2020","../data/8080qLaYPMjGX1vGUvI4_responses.xlsx","HiFreq",0.522564750251604,0,4.06991816047873e-05,0.315604755508946,0.209788785940333,3.13384721580352e-05,0.454339072410563,0.558914906921927,-314.470945024847,"High","Clumped"
"85","8Oo65iouDr7MttFr8eU9",32,"highStart_even",TRUE,"unknown",FALSE,"male","turker",18,"07/05/2020","../data/8Oo65iouDr7MttFr8eU9_responses.xlsx","LoFreq",0.659464402707727,0.299804652456694,0.0722685455504369,0.464714885575769,0.885528700032096,0.381878748908166,1.35083191778062,0.813836655375781,-179.55853955895,"High","Even"
"86","8Oo65iouDr7MttFr8eU9",32,"highStart_even",TRUE,"unknown",FALSE,"male","turker",18,"07/05/2020","../data/8Oo65iouDr7MttFr8eU9_responses.xlsx","HiFreq",0.591127436012812,0,6.60408543905442e-05,0.048685381555295,0.713198656727227,0.368716694540493,1.06581852731458,0.692842844194274,-159.331874729961,"High","Even"
"87","8Oo65iouDr7MttFr8eU9",32,"highStart_even",TRUE,"unknown",FALSE,"male","turker",18,"07/05/2020","../data/8Oo65iouDr7MttFr8eU9_responses.xlsx","AllFreq",0.622176674068214,0.14170489295782,4.06971382555696e-05,0.234236862852444,0.799966883133819,0.483619616731594,1.15933478383705,0.75452927045535,-238.203103502589,"High","Even"
"88","90DNbHPl7P8OyednEqux",28,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/13/2020","../data/90DNbHPl7P8OyednEqux_responses.xlsx","LoFreq",0.63701759967671,0.165071186410463,4.06930252964288e-05,0.484242282903596,0.926626523107024,0.244260642306313,1.35568314561046,0.785919862592891,-289.30756637994,"High","Clumped"
"89","90DNbHPl7P8OyednEqux",28,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/13/2020","../data/90DNbHPl7P8OyednEqux_responses.xlsx","AllFreq",0.691597021937923,0.209640839662603,4.07030913244785e-05,0.523493729476756,1.26315386478215,0.700925907509563,1.66285859868188,0.852710327142177,-357.682672019285,"High","Clumped"
"90","90DNbHPl7P8OyednEqux",28,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",27,"07/13/2020","../data/90DNbHPl7P8OyednEqux_responses.xlsx","HiFreq",0.778499542712325,0,4.07036812295186e-05,0.64694303638111,1.96998557189524,1.1081238204552,2.29953295844329,0.916903739324198,-243.666236344375,"High","Clumped"
"91","9h0L5vT6bf7msMH7rpBb",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",17,"07/20/2020","../data/9h0L5vT6bf7msMH7rpBb_responses.xlsx","AllFreq",0.568852524427712,0.462364247717731,0.139224315059085,0.588791724213007,0.0428265229548893,8.14413649587623e-05,0.59068164226541,0.737628346242673,-280.58882679685,"Low","Clumped"
"92","9h0L5vT6bf7msMH7rpBb",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",17,"07/20/2020","../data/9h0L5vT6bf7msMH7rpBb_responses.xlsx","LoFreq",0.54255826500048,0.343981334966544,4.06976369379778e-05,0.516916804472907,0.0286858874965686,8.13983156364054e-05,0.652631778574339,0.67725499825201,-221.145923378492,"Low","Clumped"
"93","9h0L5vT6bf7msMH7rpBb",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",17,"07/20/2020","../data/9h0L5vT6bf7msMH7rpBb_responses.xlsx","HiFreq",0.60088984786762,0.581373935632288,0.125417722002246,0.731815819709174,0.0622427837635504,8.14517731095245e-05,0.854780481156468,0.797982742092245,-207.279843123948,"Low","Clumped"
"94","9NKjDpjUgYbaskMUxY0E",39,"highStart_clump",FALSE,"5",TRUE,"male","turker",26,"07/13/2020","../data/9NKjDpjUgYbaskMUxY0E_responses.xlsx","LoFreq",0.565680077486832,0.282885497821466,4.07149805749335e-05,0.449496703754389,0.206356358991596,8.1405920397692e-05,0.863162968099126,0.682985296802144,-307.23813729405,"High","Clumped"
"95","9NKjDpjUgYbaskMUxY0E",39,"highStart_clump",FALSE,"5",TRUE,"male","turker",26,"07/13/2020","../data/9NKjDpjUgYbaskMUxY0E_responses.xlsx","HiFreq",0.676305816677541,0.317359065176654,4.07095534720605e-05,0.664470827391934,0.992226760245085,0.0309722651292115,1.58107912985915,0.834938387233251,-282.309817237059,"High","Clumped"
"96","9NKjDpjUgYbaskMUxY0E",39,"highStart_clump",FALSE,"5",TRUE,"male","turker",26,"07/13/2020","../data/9NKjDpjUgYbaskMUxY0E_responses.xlsx","AllFreq",0.614482200997372,0.338554567555877,4.07130590605743e-05,0.535202580608261,0.507358336848172,8.14603742271216e-05,1.12294994299852,0.761860027524563,-404.261549453817,"High","Clumped"
"97","9PM1e0t89EI4lSHm1mau",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/05/2020","../data/9PM1e0t89EI4lSHm1mau_responses.xlsx","AllFreq",0.513126090205333,0.159382322792302,0.0363436062237412,0.258906900142639,0.108951135942189,8.15012134034021e-05,0.503573592266851,0.60545781324663,-236.964261514168,"Low","Clumped"
"98","9PM1e0t89EI4lSHm1mau",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/05/2020","../data/9PM1e0t89EI4lSHm1mau_responses.xlsx","HiFreq",0.422294656425493,0,6.60408543905442e-05,0.0283635516500882,0,3.13384721580352e-05,0.124823532761882,0.499968328757859,-137.646068773516,"Low","Clumped"
"99","9PM1e0t89EI4lSHm1mau",46,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",14,"07/05/2020","../data/9PM1e0t89EI4lSHm1mau_responses.xlsx","LoFreq",0.647770649329686,0.315096314377782,4.07197417667019e-05,0.52125898231849,0.801828588837808,0.146341487051795,1.41596627893989,0.804391484419739,-166.711830967404,"Low","Clumped"
"100","9wMxnd2HhYrD63Ni7y9R",35,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",14,"07/08/2020","../data/9wMxnd2HhYrD63Ni7y9R_responses.xlsx","AllFreq",0.547493996277808,0.108203173112597,4.06975381538692e-05,0.329959660341897,0.136714972900749,3.13384721580352e-05,0.461561849910613,0.588396899025611,-385.494485814864,"Low","Even"
"101","9wMxnd2HhYrD63Ni7y9R",35,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",14,"07/08/2020","../data/9wMxnd2HhYrD63Ni7y9R_responses.xlsx","HiFreq",0.536044927094736,0.133836043974382,4.07424284492461e-05,0.309881827691482,0,3.13384721580352e-05,0.380676305019715,0.566882111991617,-296.745317797402,"Low","Even"
"102","9wMxnd2HhYrD63Ni7y9R",35,"lowStart_even",TRUE,"unknown",TRUE,"male","turker",14,"07/08/2020","../data/9wMxnd2HhYrD63Ni7y9R_responses.xlsx","LoFreq",0.559606444757264,0,4.07053440255926e-05,0.406628466985211,0.388793961920935,8.14097019866479e-05,0.650630054702979,0.608239971222702,-280.761919069308,"Low","Even"
"103","a0mGaLjGavE4oQHYsCUv",33,"highStart_even",TRUE,"unknown",TRUE,"male","turker",33,"07/20/2020","../data/a0mGaLjGavE4oQHYsCUv_responses.xlsx","LoFreq",0.650475400988398,0.49019143062945,0.228816680200541,0.606491859755297,1.00318663399158,8.14274079513096e-05,1.87113799163138,0.877894309019666,-165.310180015718,"High","Even"
"104","a0mGaLjGavE4oQHYsCUv",33,"highStart_even",TRUE,"unknown",TRUE,"male","turker",33,"07/20/2020","../data/a0mGaLjGavE4oQHYsCUv_responses.xlsx","AllFreq",0.641542232372558,0.47677566763396,0.264793387524679,0.560737496052629,1.00642152418282,0.256156931996616,1.735557064602,0.875056854272316,-281.331574021231,"High","Even"
"105","a0mGaLjGavE4oQHYsCUv",33,"highStart_even",TRUE,"unknown",TRUE,"male","turker",33,"07/20/2020","../data/a0mGaLjGavE4oQHYsCUv_responses.xlsx","HiFreq",0.632842874495054,0.463690730620715,0.0916489470652789,0.572847001286062,1.01111723142952,0.00513986361798799,2.01653228496521,0.872486989710069,-165.198448181474,"High","Even"
"106","a6d5HiN2MT67uLxuw77D",NA,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",16,"07/20/2020","../data/a6d5HiN2MT67uLxuw77D_responses.xlsx","HiFreq",0.517159090933546,0.0127487928140341,4.5770643525484e-05,0.136146213065145,0.0777202719282811,3.13384721580352e-05,0.37521028778161,0.527970839181762,-242.522541505192,"Low","Even"
"107","a6d5HiN2MT67uLxuw77D",NA,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",16,"07/20/2020","../data/a6d5HiN2MT67uLxuw77D_responses.xlsx","AllFreq",0.495802071899561,0,4.57701298339758e-05,0.0481528994720449,0,3.13384721580352e-05,0.158280097071848,0.499968328757859,-319.002421582709,"Low","Even"
"108","a6d5HiN2MT67uLxuw77D",NA,"lowStart_even",TRUE,"unknown",FALSE,"female","turker",16,"07/20/2020","../data/a6d5HiN2MT67uLxuw77D_responses.xlsx","LoFreq",0.475635815280839,0,6.60408543905442e-05,0.036233194408952,0,3.13384721580352e-05,0.115335977073239,0.499968328757859,-232.309757276369,"Low","Even"
"109","a7UHvqavy3wNbVwTLSPW",31,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/a7UHvqavy3wNbVwTLSPW_responses.xlsx","LoFreq",0.649431546749838,0.465045271316864,0.0162827835775533,0.677324949385696,0.654047739895533,8.1414923660246e-05,1.31893917316112,0.827691801391211,-230.339555107266,"High","Even"
"110","a7UHvqavy3wNbVwTLSPW",31,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/a7UHvqavy3wNbVwTLSPW_responses.xlsx","HiFreq",0.58623093981214,0,4.06964604427629e-05,0.203590281207027,0.715828466905837,0.326773350577422,1.00887359822895,0.693495119159707,-234.270410073964,"High","Even"
"111","a7UHvqavy3wNbVwTLSPW",31,"highStart_even",TRUE,"unknown",FALSE,"male","turker",12,"07/08/2020","../data/a7UHvqavy3wNbVwTLSPW_responses.xlsx","AllFreq",0.614860769222105,0.212532581896851,4.06981404068672e-05,0.399951639448014,0.725801501489501,0.328876585122486,1.15106121922119,0.760550195935593,-307.424871181409,"High","Even"
"112","a9myavWihbGPimDfeBuw",39,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",17,"07/05/2020","../data/a9myavWihbGPimDfeBuw_responses.xlsx","HiFreq",0.68131363961993,0.437168490479683,0.113170668913674,0.588191066826608,1.02747881015885,0.220050262249135,1.76686393686575,0.868189153182811,-129.390366787228,"Low","Clumped"
"113","a9myavWihbGPimDfeBuw",39,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",17,"07/05/2020","../data/a9myavWihbGPimDfeBuw_responses.xlsx","AllFreq",0.673380561117483,0.435072941094343,0.21283689691323,0.543960064162847,0.960603792717307,0.386351551131092,1.53462901555848,0.859403679965453,-194.863328791257,"Low","Clumped"
"114","a9myavWihbGPimDfeBuw",39,"lowStart_clump",TRUE,"unknown",FALSE,"female","turker",17,"07/05/2020","../data/a9myavWihbGPimDfeBuw_responses.xlsx","LoFreq",0.66581341240726,0.436494564666838,0.173328787526682,0.583039375483609,0.882293615256921,0.0538887345523168,1.5994879678997,0.849719549812107,-131.218188824994,"Low","Clumped"
"115","ACgyhnxLa8BwQEp0jqg4",36,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",25,"07/05/2020","../data/ACgyhnxLa8BwQEp0jqg4_responses.xlsx","LoFreq",0.561587828545271,0.335089007411648,4.07004128091603e-05,0.500012621411503,0,3.13384721580352e-05,0.575278955903248,0.66750221977918,-265.085143961685,"Low","Clumped"
"116","ACgyhnxLa8BwQEp0jqg4",36,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",25,"07/05/2020","../data/ACgyhnxLa8BwQEp0jqg4_responses.xlsx","AllFreq",0.602682618857216,0.0721172298868005,4.07028066910227e-05,0.461210982982496,0.523006571209482,8.13849019804769e-05,0.810966277080052,0.669805212571646,-323.356930676921,"Low","Clumped"
"117","ACgyhnxLa8BwQEp0jqg4",36,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",25,"07/05/2020","../data/ACgyhnxLa8BwQEp0jqg4_responses.xlsx","HiFreq",0.659845276257784,0,4.06921487766443e-05,0.347006361182729,0.838845593339434,0.412677015878191,1.14979800135291,0.72328932588016,-232.878475135638,"Low","Clumped"
"118","aFdlob7xQe0Nkoo5bIM0",31,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/aFdlob7xQe0Nkoo5bIM0_responses.xlsx","LoFreq",0.639694532410886,0.269813119586383,4.07238977990012e-05,0.509206470724906,0.747486620324763,0.0732230725787903,1.32233183602615,0.781851551181717,-270.787177568353,"Low","Clumped"
"119","aFdlob7xQe0Nkoo5bIM0",31,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/aFdlob7xQe0Nkoo5bIM0_responses.xlsx","HiFreq",0.571697941626553,0,4.06910024852808e-05,0.213851714102817,0.784493034700994,0.347213192420246,1.04866694840693,0.710302580776897,-264.790805137151,"Low","Clumped"
"120","aFdlob7xQe0Nkoo5bIM0",31,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",15,"07/08/2020","../data/aFdlob7xQe0Nkoo5bIM0_responses.xlsx","AllFreq",0.603630959488783,0.0924292464950098,4.06965634937122e-05,0.304823665023932,0.833613260828532,0.394690610008116,1.15869914316256,0.747726158744172,-367.128317495074,"Low","Clumped"
"121","aFWuMmWP6ingJtdOPLps",37,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/aFWuMmWP6ingJtdOPLps_responses.xlsx","LoFreq",0.496010528011539,0,6.60408543905442e-05,0.0467540259122417,0,3.13384721580352e-05,0.269724597452749,0.499968328757859,-174.481883777463,"High","Clumped"
"122","aFWuMmWP6ingJtdOPLps",37,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/aFWuMmWP6ingJtdOPLps_responses.xlsx","HiFreq",0.537497119592445,0.0672611364811621,4.0696343312174e-05,0.202893688729966,0.230627652143722,8.13964909236954e-05,0.634907706304072,0.593993057291755,-189.001184378444,"High","Clumped"
"123","aFWuMmWP6ingJtdOPLps",37,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",16,"07/08/2020","../data/aFWuMmWP6ingJtdOPLps_responses.xlsx","AllFreq",0.516186611922876,0.0258654482097586,4.09068818631328e-05,0.0982640641051036,0.110459942808915,8.16072595224709e-05,0.411467961463802,0.543215503706506,-248.734094333817,"High","Clumped"
"124","aJcrJ8M1IchvYCFKj7lp",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",13,"07/13/2020","../data/aJcrJ8M1IchvYCFKj7lp_responses.xlsx","HiFreq",0.534577529950184,0.244061770941468,4.0690825770774e-05,0.409770477471692,0,3.13384721580352e-05,0.487076874480771,0.621991484489627,-322.105172475585,"High","Clumped"
"125","aJcrJ8M1IchvYCFKj7lp",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",13,"07/13/2020","../data/aJcrJ8M1IchvYCFKj7lp_responses.xlsx","AllFreq",0.494706673687233,0.0398447941553133,5.80460675900111e-05,0.184443550204562,0,3.13384721580352e-05,0.193698051277924,0.519889463902018,-445.922767790236,"High","Clumped"
"126","aJcrJ8M1IchvYCFKj7lp",30,"highStart_clump",TRUE,"unknown",FALSE,"female","turker",13,"07/13/2020","../data/aJcrJ8M1IchvYCFKj7lp_responses.xlsx","LoFreq",0.460811736073538,0,4.07021304572955e-05,0.0840374658841418,0,3.13384721580352e-05,0.0931083727639875,0.499968328757859,-336.865099561771,"High","Clumped"
"127","Ak2Wvv4oJPUi339vLe63",42,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",23,"07/08/2020","../data/Ak2Wvv4oJPUi339vLe63_responses.xlsx","HiFreq",0.714035376034644,0.106717367915502,5.34068623126368e-05,0.389939032506715,1.38162307536111,0.873970562139672,1.83193477974036,0.852769509933296,-214.015678453673,"High","Clumped"
"128","Ak2Wvv4oJPUi339vLe63",42,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",23,"07/08/2020","../data/Ak2Wvv4oJPUi339vLe63_responses.xlsx","LoFreq",0.571653260484254,0.415470458170225,0.261800255069726,0.533968651722483,0,3.13384721580352e-05,0.41504335434435,0.707690399377952,-257.126794008343,"High","Clumped"
"129","Ak2Wvv4oJPUi339vLe63",42,"highStart_clump",TRUE,"unknown",FALSE,"male","turker",23,"07/08/2020","../data/Ak2Wvv4oJPUi339vLe63_responses.xlsx","AllFreq",0.628230692789202,0.335826238079528,0.146189260057046,0.471452474361234,0.552304893138788,0.186629952496775,0.915721118098136,0.768720278563251,-320.448545964101,"High","Clumped"
"130","aknEH1A6P6TPkt4UtWP4",27,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",24,"07/20/2020","../data/aknEH1A6P6TPkt4UtWP4_responses.xlsx","LoFreq",0.565826632283915,0.161695667926258,4.0699431468941e-05,0.385901942240222,0.293537681459105,8.14951331363997e-05,0.739454206888078,0.649707759119337,-276.417066221522,"Low","Even"
"131","aknEH1A6P6TPkt4UtWP4",27,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",24,"07/20/2020","../data/aknEH1A6P6TPkt4UtWP4_responses.xlsx","HiFreq",0.47833293031772,0,6.60408543905442e-05,0.0800528874856875,0,3.13384721580352e-05,0.223744182261113,0.499968328757859,-269.163984989459,"Low","Even"
"132","aknEH1A6P6TPkt4UtWP4",27,"lowStart_even",TRUE,"unknown",FALSE,"male","turker",24,"07/20/2020","../data/aknEH1A6P6TPkt4UtWP4_responses.xlsx","AllFreq",0.518485384596715,0.0491312785204689,4.0746116557679e-05,0.196257024969724,0.169431906517741,3.13384721580352e-05,0.446944857301839,0.569858501622548,-367.583680103824,"Low","Even"
"133","aM3Kw1D888nylpTvov6u",33,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",14,"07/13/2020","../data/aM3Kw1D888nylpTvov6u_responses.xlsx","LoFreq",0.504237402947183,0,4.57631093688681e-05,0.0957617444886204,0.13555467756568,8.13816757071625e-05,0.401807171487667,0.538138710971907,-256.722156369276,"Low","Clumped"
"134","aM3Kw1D888nylpTvov6u",33,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",14,"07/13/2020","../data/aM3Kw1D888nylpTvov6u_responses.xlsx","AllFreq",0.491586394795831,0.012791449652407,4.57688491761731e-05,0.0799911500765521,0.0176774839541022,3.13384721580352e-05,0.257226963201859,0.511285269533801,-347.129498294893,"Low","Clumped"
"135","aM3Kw1D888nylpTvov6u",33,"lowStart_clump",TRUE,"unknown",FALSE,"male","turker",14,"07/13/2020","../data/aM3Kw1D888nylpTvov6u_responses.xlsx","HiFreq",0.479366298663535,0.0163078648062466,6.60408543905442e-05,0.102845555670705,0,3.13384721580352e-05,0.216352479014674,0.508121744670916,-262.370065634281,"Low","Clumped"
"136","APb1yHY02MDw6uIMXsGP",56,"highStart_even",TRUE,"unknown",FALSE,"female","turker",14,"07/20/2020","../data/APb1yHY02MDw6uIMXsGP_responses.xlsx","HiFreq",0.539344133217128,0,4.06959411601057e-05,0.355008540980898,0.257633000766382,8.13841076287002e-05,0.512541812959416,0.572222770215376,-297.196359981965,"High","Even"
"137","APb1yHY02MDw6uIMXsGP",56,"highStart_even",TRUE,"unknown",FALSE,"female","turker",14,"07/20/2020","../data/APb1yHY02MDw6uIMXsGP_responses.xlsx","AllFreq",0.499968328757859,0,5.22751370320326e-05,0.179458872859688,0.010848396512863,3.13384721580352e-05,0.208548504518695,0.503027840886261,-416.144351749268,"High","Even"
